18,"QRTEA - Qurate Retail, Inc.",Corporate SecuritiesStock,Spouse,"$1,001 - $15,000","None,",None (or less than $201)
19,"EXPE - Expedia Group, Inc.",Corporate SecuritiesStock,Spouse,"$15,001 - $50,000","None,",None (or less than $201)
20,Fidelity Brokerage Account,Brokerage/Managed Account,Spouse,,,
20.1,FZROX - Fidelity ZERO Total Market Index Fund,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
20.2,SNAP - Snap Inc.,Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
20.3,"BBY - Best Buy Co., Inc.",Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","Dividends, Capital Gains,","$201 - $1,000"
20.4,"SPAXX - Fidelity Government Money Market(Boston, MA)Type: Money Market Account,",Bank Deposit,Spouse,"$100,001 - $250,000","Dividends,","$2,501 - $5,000"
20.5,"CARG - CarGurus, Inc. - Class A Common Stock",Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
20.6,NOK - Nokia Corporation Sponsored American Depositary Sh,Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
20.7,"PINS - Pinterest, Inc. Class A Common Stock",Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
20.8,Fidelity - Restricted Stock Awards,Deferred CompensationDeferred Compensation - Other,Spouse,,,
20.8.1,SIRI - Sirius XM Holdings Inc. - Common Stock,Corporate SecuritiesStock,Spouse,"$250,001 - $500,000","None,",None (or less than $201)
20.9,SIRI - Sirius XM Holdings Inc. - Common Stock,Corporate SecuritiesStock,Spouse,"$250,001 - $500,000","Dividends, Capital Gains,","$15,001 - $50,000"
20.10,FBND - Fidelity Total Bond ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$15,001 - $50,000","Excepted Investment Fund,","$201 - $1,000"
21,BATRK - The Liberty Braves Group,Corporate SecuritiesStock,Spouse,"$50,001 - $100,000","Capital Gains,","$201 - $1,000"
22,LSXMA - The Liberty SiriusXM Group,Corporate SecuritiesStock,Spouse,"$15,001 - $50,000","None,",None (or less than $201)
23,LBRDA - Liberty Broadband Corporation,Corporate SecuritiesStock,Spouse,"$15,001 - $50,000","None,",None (or less than $201)
24,LBRDK - Liberty Broadband Corporation,Corporate SecuritiesStock,Spouse,"$100,001 - $250,000","None,",None (or less than $201)
25,"LTRPA - Liberty TripAdvisor Holdings, Inc.",Corporate SecuritiesStock,Spouse,"$1,001 - $15,000","None,",None (or less than $201)
26,FWONA - Formula One Group,Corporate SecuritiesStock,Spouse,"$1,001 - $15,000","None,",None (or less than $201)
27,FWONK - Formula One Group,Corporate SecuritiesStock,Spouse,"$250,001 - $500,000","Capital Gains,","$100,001 - $1,000,000"
28,BATRA - The Liberty Braves Group,Corporate SecuritiesStock,Spouse,"$1,001 - $15,000","None,",None (or less than $201)
29,LSXMK - The Liberty SiriusXM GroupStrike price: $30.51 | NeitherExpires: 05/12/2023,Corporate SecuritiesStock Option,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
30,UBS Brokerage Account,Brokerage/Managed Account,Spouse,,,
30.1,Qurate Retail Inc.Rate/Coupon: 8.0%  Matures: 03/15/2031Filer comment:  Preferred security,Corporate SecuritiesCorporate Bond,Spouse,"$1,001 - $15,000","Interest,","$201 - $1,000"
30.2,"UBS Insured Sweep Program(New York, NY)Type: Brokerage Sweep Account,",Bank Deposit,Spouse,"$1,001 - $15,000","None,",None (or less than $201)
31,LGF-B - Lions Gate Entertainment Corp.,Corporate SecuritiesStock,Spouse,"$1,001 - $15,000","None,",None (or less than $201)
32,LSXMK - Liberty Media Corporation - Series C Liberty Siriu,Corporate SecuritiesStock,Spouse,"$50,001 - $100,000","None,",None (or less than $201)
33,FWONK - Liberty Media Corporation - Series C Liberty FormuStrike price: $43.01 | NeitherExpires: 03/15/2027 Filer comment:  Exercised stock option on 3/8/23,Corporate SecuritiesStock Option,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
34,CollegeInvest 529Institution: CollegeInvest 529,Education Savings Plans529 College Savings Plan,Spouse,,,
34.1,Aggressive Age−Based Option: 12.5% Stock/87.5% Bond Portfolio,Mutual FundsMutual Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
34.2,Aggressive Age-Based Option: Aggressive Growth Portfolio,Mutual FundsMutual Fund,Spouse,"$100,001 - $250,000","Excepted Investment Fund,",None (or less than $201)
35,LLYVK - Liberty Media Corp Series C,Corporate SecuritiesStock,Spouse,"$50,001 - $100,000","None,",None (or less than $201)
36,FWONK - Liberty Media Formula One Sr CStrike price: $42.10 | NeitherExpires: 12/10/2027,Corporate SecuritiesStock Option,Spouse,"$100,001 - $250,000","None,",None (or less than $201)
37,LLYVK - Liberty Media Corp Series CStrike price: $33.97 | NeitherExpires: 12/11/2030,Corporate SecuritiesStock Option,Spouse,"$1,001 - $15,000","None,",None (or less than $201)
38,BATRK - Liberty Media Corporation - Series C Liberty BraveStrike price: $26.36 | NeitherExpires: 12/10/2027,Corporate SecuritiesStock Option,Spouse,"$100,001 - $250,000","None,",None (or less than $201)
39,BATRK - Liberty Media Corporation - Series C Liberty BraveStrike price: $37.45 | NeitherExpires: 12/11/2030,Corporate SecuritiesStock Option,Spouse,"$1,001 - $15,000","None,",None (or less than $201)
