5.18,Leidos Inc NoteRate/Coupon: 5.75%  Matures: 3/15/2033,Corporate SecuritiesCorporate Bond,Child,"$1,001 - $15,000","None,",None (or less than $201)
5.19,Dell Inc NoteRate/Coupon: 6.5%  Matures: 4/15/2038,Corporate SecuritiesCorporate Bond,Child,"$1,001 - $15,000","None,",None (or less than $201)
5.20,Viatris Inc Ser B NoteRate/Coupon: 3.85%  Matures: 6/22/2040,Corporate SecuritiesCorporate Bond,Child,"$1,001 - $15,000","None,",None (or less than $201)
5.21,Florida Pwr &Lt Co BondRate/Coupon: 3.8%  Matures: 12/15/2042,Corporate SecuritiesCorporate Bond,Child,"$1,001 - $15,000","None,",None (or less than $201)
5.22,Kinder Morgan IncRate/Coupon: 5.55%  Matures: 6/1/2045,Corporate SecuritiesCorporate Bond,Child,"$1,001 - $15,000","Interest,","$201 - $1,000"
5.23,Nationwide Finl Svcs Inc NoteRate/Coupon: 6.75%  Matures: 5/15/2087,Corporate SecuritiesCorporate Bond,Child,"$1,001 - $15,000","None,",None (or less than $201)
5.24,Duke Energy Corp New BondRate/Coupon: 4.87%  Matures: 6/16/2024,Corporate SecuritiesCorporate Bond,Child,"None (or less than $1,001)","Interest, Capital Gains,","$201 - $1,000"
5.25,General Electric Co Bond Rate/Coupon: 4.2%  Matures: 9/15/2023,Corporate SecuritiesCorporate Bond,Child,"None (or less than $1,001)","Interest, Capital Gains,","$201 - $1,000"
5.26,National Fin Auth N H Fed LeaseRate/Coupon: 3.25%  Matures: 4/1/2028,Government SecuritiesMunicipal Security,Child,"$1,001 - $15,000","None,",None (or less than $201)
5.27,United States Treas Ser B-2024Rate/Coupon: None  Matures: None,Government SecuritiesUS Treasury/Agency Security,Child,"$1,001 - $15,000","None,",None (or less than $201)
5.28,United States Treas Ser B-2024 2.75% 2/15/2024Rate/Coupon: None  Matures: None,Government SecuritiesUS Treasury/Agency Security,Child,"$1,001 - $15,000","None,",None (or less than $201)
5.29,United States Treas Ser BC-2024 2.5% 5/31/2024Rate/Coupon: None  Matures: None,Government SecuritiesUS Treasury/Agency Security,Child,"$1,001 - $15,000","Interest,","$201 - $1,000"
5.30,United States Treas NTS Note 2.375% 8/5/2014Rate/Coupon: None  Matures: None,Government SecuritiesUS Treasury/Agency Security,Child,"$1,001 - $15,000","None,",None (or less than $201)
5.31,United States Treas Ser BL-2024 4.5% 11/30/2024Rate/Coupon: None  Matures: None,Government SecuritiesUS Treasury/Agency Security,Child,"$1,001 - $15,000","Interest,","$201 - $1,000"
5.32,United States Treas Ser AK-2025 1.5% 2/15/2025Rate/Coupon: None  Matures: None,Government SecuritiesUS Treasury/Agency Security,Child,"$1,001 - $15,000","None,",None (or less than $201)
5.33,United States Treas NTS Note 2.125% 5/15/2025Rate/Coupon: None  Matures: None,Government SecuritiesUS Treasury/Agency Security,Child,"$1,001 - $15,000","Interest,","$201 - $1,000"
5.34,United States Treasury Note 3.125% 8/15/2025Rate/Coupon: None  Matures: None,Government SecuritiesUS Treasury/Agency Security,Child,"$1,001 - $15,000","None,",None (or less than $201)
5.35,United States Treas Ser AU-2025 4.5% 11/15/2025Rate/Coupon: None  Matures: None,Government SecuritiesUS Treasury/Agency Security,Child,"$1,001 - $15,000","None,",None (or less than $201)
5.36,United States Treas Ser AQ-2023 0.125% 8/15/2023Rate/Coupon: None  Matures: None,Government SecuritiesUS Treasury/Agency Security,Child,"None (or less than $1,001)","Interest, Capital Gains,",None (or less than $201)
5.37,United States Treas NTS Note 2.75% 11/15/2023Rate/Coupon: None  Matures: None,Government SecuritiesUS Treasury/Agency Security,Child,"None (or less than $1,001)","Interest, Capital Gains,","$201 - $1,000"
5.38,BIBDX - Blackrock Global Dividend Ptf Institutional,Mutual FundsMutual Fund,Child,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
5.39,BMCIX - Blackrock High Equity Income Fund - Institutiona,Mutual FundsMutual Fund,Child,"$1,001 - $15,000","Excepted Investment Fund,","$201 - $1,000"
5.40,BDHIX - Blackrock Dynamic High Income Portfolio - Instit,Mutual FundsMutual Fund,Child,"$1,001 - $15,000","Excepted Investment Fund,","$201 - $1,000"
5.41,BHYIX - Blackrock High Yield Bond Portfolio - Institutio,Mutual FundsMutual Fund,Child,"$1,001 - $15,000","Excepted Investment Fund,","$201 - $1,000"
5.42,IGRO - iShares International Dividend Growth ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
5.43,DGRO - iShares Core Dividend Growth ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
5.44,VYM - High Dividend Yield Vanguard ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
5.45,IGSB - iShares 1-5 Year Investment Grade Corporate Bond E,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
5.46,MBB - iShares MBS ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
5.47,FALN - iShares Fallen Angels USD Bond ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
5.48,"PFF - iShares Preferred and Income Securities ETFFiler comment:  12/31/2023 value less than $1,000",Mutual FundsExchange Traded Fund/Note,Child,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
5.49,Celanese US Hldgs LLC Note 6.33% 7/15/2029Rate/Coupon: 6.33%  Matures: 7/15/2029,Corporate SecuritiesCorporate Bond,Child,"$1,001 - $15,000","None,",None (or less than $201)
6,Citizens Securities Inc. - DC 2,Brokerage/Managed Account,Child,,,
6.1,Barclays Bank PLC Index-LinkedRate/Coupon: 0%  Matures: 10/29/2027,Corporate SecuritiesCorporate Bond,Child,"$15,001 - $50,000","None,",None (or less than $201)
6.2,"Morgan Stanley BK N Index-Linked A CD (0%) 4/28/2028(Johnston, RI)Type: Certificate of Deposit,",Bank Deposit,Child,"$100,001 - $250,000","Interest,","$5,001 - $15,000"
7,Citizens Securities Inc. - DC 3,Brokerage/Managed Account,Child,,,
7.1,Barclays Bank PLC Index-Linked Rate/Coupon: 0%  Matures: 10/29/2027,Corporate SecuritiesCorporate Bond,Child,"$15,001 - $50,000","None,",None (or less than $201)
7.2,"Morgan Stanley BK N Index-Linked A CD 0% 4/28/2028(Johnston, RI)Type: Certificate of Deposit,",Bank Deposit,Child,"$100,001 - $250,000","Interest,","$5,001 - $15,000"
8,Merrill Lynch UTMA - DC 1,UGMA/UTMA,Child,,,
8.1,"Merrill Lynch Direct Deposit Program(Jacksonville, FL)Type: Money Market Account,",Bank Deposit,Child,"$15,001 - $50,000","None,",None (or less than $201)
8.2,ADBE - Adobe Systems Inc,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
8.3,GOOG - Alphabet Cl C,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
8.4,AMZN - Amazon.com Inc,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
8.5,T - AT&T Inc,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
8.6,BX - Blackstone Inc,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
8.7,STZ - Constellation Brands Inc,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
8.8,DIS - Walt Disney Company,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
8.9,LRCX - Lam Research Corp,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
8.10,MRO - Marathon Oil Corp,Corporate SecuritiesStock,Child,"None (or less than $1,001)","Capital Gains,","$201 - $1,000"
8.11,MPC - Marathon Petroleum Corp,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
8.12,QCOM - Qualcomm Inc,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
8.13,VLO - Valero Energy Corp,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
8.14,YORW - York Water Company,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
8.15,QQQ - Nasdaq QQQ Invesco ETF,Mutual FundsMutual Fund,Child,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
9,Merrill Lynch UTMA - DC 2,UGMA/UTMA,Child,,,
9.1,"Merrill Lynch Direct Deposit Program(Jacksonville, FL)Type: Money Market Account,",Bank Deposit,Child,"$15,001 - $50,000","None,",None (or less than $201)
9.2,GOOG - Alphabet Cl C,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
9.3,AMZN - Amazon.com Inc,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
9.4,C - Citigroup Inc,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
9.5,STZ - Constellation Brands Inc,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
9.6,ERIE - Erie Indemnity Company,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
9.7,FDX - Fedex Corp,Corporate SecuritiesStock,Child,"$1,001 - $15,000","None,",None (or less than $201)
9.8,"XOM - Exxon Mobil CorpFiler comment:  Partial sale less than $1,000",Corporate SecuritiesStock,Child,"None (or less than $1,001)","Capital Gains,","$201 - $1,000"
