6.1,"Pensco Trust Company(San Francisco, CA)Type: IRA Cash Accounts,",Bank Deposit,Spouse,"$1,001 - $15,000","None,",None (or less than $201)
7,City University of New York Tax Deferred Annuity Plan,Retirement PlansDefined Contribution Pension Plan,Spouse,,,
7.1,TIAA TraditionalProvider: TIAA-CREF,AnnuityFixed,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
7.2,TIAA Acc Lg-Cap Val lx T1,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.3,TIAA Acc Sm-Cap Bl lx T1,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.4,TIAA Acc-AF WaMu Inv T1,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.5,TIAA Acc-AF EuroPac Gr T1,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.6,QREARX - TIAA Real Estate Account,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.7,QCBMIX - CREF Bond Market Account - R3,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.8,CREF Inf-Linked Bond R3,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.9,TIAA Acc-WAM Cr Pl Bd T1,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.10,QCSCIX-CREF Social Choice Account - R3,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
8,New York Public Library TDA Plan,Retirement PlansDefined Contribution Pension Plan,Spouse,,,
8.1,TIAA TraditionalProvider: TIAA-CREF,AnnuityFixed,Spouse,"$100,001 - $250,000","Excepted Investment Fund,",None (or less than $201)
8.2,QCGRPX-CREF Growth Account - R2,Mutual FundsMutual Fund,Spouse,"$50,001 - $100,000","Excepted Investment Fund,",None (or less than $201)
8.3,T-C Intl Eq-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.4,T-C Lg-Cap Val-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.5,T-C Mid-Cap Val-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.6,T-C Lg-Cap Val Idx-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.7,T-C Sm-Cap Eq-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.8,T-C Emrg Mrkts Eq- Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.9,QREARX - TIAA Real Estate Account,Mutual FundsMutual Fund,Spouse,"$50,001 - $100,000","Excepted Investment Fund,",None (or less than $201)
8.10,T-C High-Yield-Rtmt,Mutual FundsMutual Fund,Spouse,"$50,001 - $100,000","Excepted Investment Fund,",None (or less than $201)
8.11,T-C Short-Term Bond-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.12,T-C Infl-Lnkd Bond-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.13,T-C Bond-Rtmt,Mutual FundsMutual Fund,Spouse,"$50,001 - $100,000","Excepted Investment Fund,",None (or less than $201)
8.14,T-C Core Impact Bond- Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
9,"Citibank(New York, NY)Type: Certificate of Deposit, Savings,",Bank Deposit,Joint,"$15,001 - $50,000","None,",None (or less than $201)
