1.2.15,IWM - iShares Russell 2000 ETF,Mutual FundsExchange Traded Fund/Note,Self,"$500,001 - $1,000,000","Excepted Investment Fund,","$15,001 - $50,000"
1.2.16,GCEPX - Goldman Sachs Clean Energy Income Fund Class P S,Mutual FundsMutual Fund,Self,"None (or less than $1,001)","Excepted Investment Fund,","$5,001 - $15,000"
1.2.17,GGJPX - Goldman Sachs Inflation Protected Securities Fun,Mutual FundsMutual Fund,Self,"$1,000,001 - $5,000,000","Excepted Investment Fund,","$15,001 - $50,000"
1.2.18,GSNPX - Goldman Sachs Strategic International Equity Fun,Mutual FundsMutual Fund,Self,"$1,000,001 - $5,000,000","Excepted Investment Fund,","$50,001 - $100,000"
1.2.19,"Bank of Nova Scotia Structured Note Upside Levered Capped due 2/23/2023, linked to GSPINFL2",Equity Index-Linked Note,Self,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
1.2.20,HYD - Vaneck High Yield Muni ETF,Mutual FundsExchange Traded Fund/Note,Self,"None (or less than $1,001)","Excepted Investment Fund,","$5,001 - $15,000"
1.3,Goldman Sachs Brokerage #3,Brokerage/Managed Account,Self,,,
1.3.1,GAMPX - Goldman Sachs Energy Infrastructure Fund Class P,Mutual FundsMutual Fund,Self,"$1,000,001 - $5,000,000","Excepted Investment Fund,","$100,001 - $1,000,000"
2,Goldman Sachs IRA #1,Retirement PlansIRA,Self,,,
2.1,"Goldman Sachs Bank Deposit(Boston, MA)Type: Brokerage Sweep Account,",Bank Deposit,Self,"None (or less than $1,001)","Interest,",None (or less than $201)
3,Goldman Sachs IRA #2,Retirement PlansIRA,Self,,,
3.1,"Goldman Sachs Bank Deposit(Boston, MA)Type: Brokerage Sweep Account,",Bank Deposit,Self,"$250,001 - $500,000","Interest,","$15,001 - $50,000"
3.2,GMCPX - Goldman Sachs Short Duration Income Fund Class P,Mutual FundsMutual Fund,Self,"$5,000,001 - $25,000,000","Excepted Investment Fund,","$100,001 - $1,000,000"
3.3,GMDPX - Goldman Sachs Short Duration Government Fund Class,Mutual FundsMutual Fund,Self,"$5,000,001 - $25,000,000","Excepted Investment Fund,","$100,001 - $1,000,000"
3.4,GGNPX - Goldman Sachs High Yield Floating Rate Fund Class,Mutual FundsMutual Fund,Self,"$1,000,001 - $5,000,000","Excepted Investment Fund,","$100,001 - $1,000,000"
3.5,IWF - iShares Russell 1000 Growth ETF,Mutual FundsExchange Traded Fund/Note,Self,"$5,000,001 - $25,000,000","Excepted Investment Fund,","$100,001 - $1,000,000"
3.6,IWD - iShares Russell 1000 Value ETF,Mutual FundsExchange Traded Fund/Note,Self,"$5,000,001 - $25,000,000","Excepted Investment Fund,","$100,001 - $1,000,000"
3.7,GSWPX - Goldman Sachs Small/Mid Cap Growth Fund Class P,Mutual FundsMutual Fund,Self,"$1,000,001 - $5,000,000","Excepted Investment Fund,",None (or less than $201)
3.8,GSXPX - Goldman Sachs Small Cap Value Insights Fund Class,Mutual FundsMutual Fund,Self,"$1,000,001 - $5,000,000","Excepted Investment Fund,","$15,001 - $50,000"
3.9,SPY - SPDR S&P 500 ETF,Mutual FundsExchange Traded Fund/Note,Self,"$5,000,001 - $25,000,000","Excepted Investment Fund,","$100,001 - $1,000,000"
3.10,GGFPX - Goldman Sachs International Equity Insights Fund C,Mutual FundsMutual Fund,Self,"$1,000,001 - $5,000,000","Excepted Investment Fund,","$100,001 - $1,000,000"
3.11,HEDJ - WisdomTree Europe Hedged Equity Fund,Mutual FundsExchange Traded Fund/Note,Self,"$1,000,001 - $5,000,000","Excepted Investment Fund,","$50,001 - $100,000"
3.12,GAHPX - Goldman Sachs Emerging Markets Equity Fund Class P,Mutual FundsMutual Fund,Self,"$1,000,001 - $5,000,000","Excepted Investment Fund,","$15,001 - $50,000"
3.13,ACWX - iShares MSCI ACWI ex U.S. ETF,Mutual FundsExchange Traded Fund/Note,Self,"$1,000,001 - $5,000,000","Excepted Investment Fund,","$100,001 - $1,000,000"
3.14,GMNPX - Goldman Sachs MLP Energy Infrastructure Fund Class,Mutual FundsMutual Fund,Self,"$1,000,001 - $5,000,000","Excepted Investment Fund,","$100,001 - $1,000,000"
3.15,GGJPX - Goldman Sachs Inflation Protected Securities Fun,Mutual FundsMutual Fund,Self,"$250,001 - $500,000","Excepted Investment Fund,","$15,001 - $50,000"
4,The Ann D. Romney 1998 Revocable Trust,TrustGeneral Trust,Spouse,,,
4.1,Goldman Sachs Brokerage #1,Brokerage/Managed Account,Spouse,,,
4.1.1,"Goldman Sachs Bank Deposit(Boston, MA)Type: Brokerage Sweep Account,",Bank Deposit,Spouse,"$50,001 - $100,000","Interest,","$5,001 - $15,000"
4.1.2,GMCPX - Goldman Sachs Short Duration Income Fund Class P,Mutual FundsMutual Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$15,001 - $50,000"
4.1.3,GMDPX - Goldman Sachs Short Duration Government Fund Class,Mutual FundsMutual Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$50,001 - $100,000"
4.1.4,GANPX - Goldman Sachs Short Duration Tax-Free Fund Class P,Mutual FundsMutual Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$15,001 - $50,000"
4.1.5,GGNPX - Goldman Sachs High Yield Floating Rate Fund Class,Mutual FundsMutual Fund,Spouse,"$250,001 - $500,000","Excepted Investment Fund,","$15,001 - $50,000"
4.1.6,GGLPX - Goldman Sachs High Yield Municipal Fund Class P,Mutual FundsMutual Fund,Spouse,"$100,001 - $250,000","Excepted Investment Fund,","$5,001 - $15,000"
4.1.7,IWF - iShares Russell 1000 Growth ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$50,001 - $100,000"
4.1.8,IWD - iShares Russell 1000 Value ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$100,001 - $1,000,000"
4.1.9,GSWPX - Goldman Sachs Small/Mid Cap Growth Fund Class P,Mutual FundsMutual Fund,Spouse,"$500,001 - $1,000,000","Excepted Investment Fund,",None (or less than $201)
4.1.10,KBE - SPDR S&P Bank ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$500,001 - $1,000,000","Excepted Investment Fund,","$15,001 - $50,000"
4.1.11,SPY - SPDR S&P 500 ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$100,001 - $1,000,000"
4.1.12,GGFPX - Goldman Sachs International Equity Insights Fund C,Mutual FundsMutual Fund,Spouse,"$500,001 - $1,000,000","Excepted Investment Fund,","$15,001 - $50,000"
4.1.13,HEDJ - WisdomTree Europe Hedged Equity Fund,Mutual FundsExchange Traded Fund/Note,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$50,001 - $100,000"
4.1.14,GAHPX - Goldman Sachs Emerging Markets Equity Fund Class P,Mutual FundsMutual Fund,Spouse,"$250,001 - $500,000","Excepted Investment Fund,","$15,001 - $50,000"
4.1.15,ACWX - iShares MSCI ACWI ex U.S. ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$15,001 - $50,000"
4.1.16,IWM - iShares Russell 2000 ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$500,001 - $1,000,000","Excepted Investment Fund,","$5,001 - $15,000"
4.1.17,GCEPX - Goldman Sachs Clean Energy Income Fund Class P S,Mutual FundsMutual Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,","$1,001 - $2,500"
4.1.18,GGJPX - Goldman Sachs Inflation Protected Securities Fun,Mutual FundsMutual Fund,Spouse,"$500,001 - $1,000,000","Excepted Investment Fund,","$15,001 - $50,000"
4.1.19,BKLN - Invesco Senior Loan ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)","Excepted Investment Fund,","$5,001 - $15,000"
4.1.20,HYD - VanEck ETF Trust VanEck High Yield Muni ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)","Excepted Investment Fund,","$2,501 - $5,000"
4.2,Goldman Sachs Brokerage Account #2,Brokerage/Managed Account,Spouse,,,
4.2.1,"WHITEHALL STREET GLOBAL REAL ESTATE LIMITED  PARTNERSHIP 2007 Description: Private Equity (New York, NY)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.2.2,"Goldman Sachs Bank Deposit(Boston, MA)Type: Brokerage Sweep Account,",Bank Deposit,Spouse,"None (or less than $1,001)","Interest,","$201 - $1,000"
4.3,"Solamere Founders Fund I, LPDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$100,001 - $1,000,000"
4.4,"Solamere Capital Fund II, LPDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$100,001 - $1,000,000"
4.5,"Solamere Capital Fund III, LPDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$15,001 - $50,000"
4.6,"Solamere Capital AF III, LP Description: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","Over $1,000,000 and held independently by spouse or dependent child"
4.7,"SV-SC Investments, LLCDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,",None (or less than $201)
4.8,"Solamere Group Hedge Investments, LLCDescription: Hedge Fund (Boston, MA)",Investment FundHedge Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$15,001 - $50,000"
4.9,"GGC Investment Annex Fund II, L.P.Description: Private Equity (San Francisco, CA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.10,"GGC Investment Fund II, L.P.Description: Private Equity (San Francisco, CA)",Investment FundPrivate Equity Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
4.11,"GGC Investment Fund II-A, L.P.Description: Private Equity (San Francisco, CA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.12,"GGC Investments II (BVI), L.P.Description: Private Equity (San Francisco, CA)",Investment FundPrivate Equity Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
4.13,"Golden Gate Capital Opportunity Fund, LPDescription: Private Equity (San Francisco, CA)",Investment FundPrivate Equity Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$100,001 - $1,000,000"
4.14,"GGC Neustar Investors, LPDescription: Private Equity (San Francisco, CA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.15,"The D3 Family Bulldog Fund, LPDescription: Hedge Fund (Camas, WA)",Investment FundHedge Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,",None (or less than $201)
4.16,"Bain Capital Fund VIDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.17,"Bain Capital Fund VIIDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$15,001 - $50,000"
4.18,"Bain Capital VII Coinvestment FundDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$250,001 - $500,000","Excepted Investment Fund,",None (or less than $201)
4.19,"Bain Capital Fund VII-E Description: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.20,"Bain Capital Fund VIII Description: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$100,001 - $250,000","Excepted Investment Fund,","$1,001 - $2,500"
4.21,"Bain Capital Fund VIII-EDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
4.22,"Bain Capital Fund X Description: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$250,001 - $500,000","Excepted Investment Fund,","$201 - $1,000"
4.23,"Bain Capital Asia Fund Description: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.24,"Bain Capital Europe Fund IIIDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,","$2,501 - $5,000"
4.25,"Bain Capital Venture Fund 2001 Description: Venture Capital (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.26,"Bain Capital Venture Fund 2005 Description: Venture Capital (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
4.27,"Bain Capital Venture Fund 2007Description: Ventura Capital (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$100,001 - $250,000","Excepted Investment Fund,",None (or less than $201)
4.28,"Brookside Capital Partners Fund Description: Hedge Fund (Boston, MA)",Investment FundHedge Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.29,"Prospect Harbor Credit Partners Description: Credit Fund (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
4.30,"Sankaty Beacon Investment Partners, LP Description: Credit Fund (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
4.31,"Sankaty High Yield Asset Grantor Trust Description: Credit Fund (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.32,"Sankaty High Yield Partners III Grantor Trust Description: Credit Fund (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
4.33,"Sankaty Special Situations I Grantor TrustDescription: Credit Fund (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.34,"111 Capital Grantor Trust Description: Credit Fund (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
4.35,"BCIP Associates II Epoch Description: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.36,"BCIP Associates III Description: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$5,001 - $15,000"
4.37,"BCIP Associates IVDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.38,"BCIP Venture AssociatesDescription: Venture Capital (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.39,"Sankaty Advisors, Inc.",Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
4.40,Goldman Sachs Brokerage #3,Brokerage/Managed Account,Spouse,,,
4.40.1,GAMPX - Goldman Sachs Energy Infrastructure Fund Class P,Mutual FundsMutual Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$100,001 - $1,000,000"
4.40.2,"Goldman Sachs Bank Deposit(Boston, MA)Type: Brokerage Sweep Account,",Bank Deposit,Spouse,"None (or less than $1,001)","Interest,",None (or less than $201)
4.41,"Solamere MD Holdings, LLCDescription: Solamere Capital (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
4.42,"Bain Capital IX Coinvestment FundDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.43,"GGC Investments II-A Adjunct (BVI) L.P.Description: Private Equity (San Francisco, CA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","None, Excepted Investment Fund,",None (or less than $201)
4.44,"Bain Capital Fund IXDescription: Private Equity Fund (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"$50,001 - $100,000","Excepted Investment Fund,","$2,501 - $5,000"
4.45,"Sankaty Credit Opportunities Grantor TrustDescription: Credit Fund (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.46,"BCIP AssociatesDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
4.47,"GGC Investments II LLCDescription: Private Equity (San Francisco, CA)",Investment FundPrivate Equity Fund,Spouse,"None (or less than $1,001)","None, Excepted Investment Fund,",None (or less than $201)
4.48,"Solamere Series IV Flagship Fund, LPDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,","$1,001 - $2,500"
4.49,"Solamere Series IV Leaders Fund, LPDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child","Excepted Investment Fund,",None (or less than $201)
5,"Promissory Note with ACR Enterprises IncCompany: ACR Enterprises Inc (Moorpark, CA)",Accounts ReceivableFrom a Business,Spouse,"$100,001 - $250,000","Interest,","$1,001 - $2,500"
6,Gold BullionDescription: Physical Gold,Personal PropertyPrecious Metals,Self,"$250,001 - $500,000","None,",None (or less than $201)
7,"8621 Georgia Associates LLCCompany: 8621 Georgia Associates LLC (Potomac, MD) Description: Real Estate",Business EntityLimited Liability Company (LLC),Self,,,
7.1,"Apartment BuildingDescription: Apartment Building (Silver Spring, MD)",Real EstateResidential,Self,"$500,001 - $1,000,000","None,",None (or less than $201)
8,"Bank of America(Tampa, FL)Type: Checking, Money Market Account, Savings,",Bank Deposit,Joint,"$500,001 - $1,000,000","Interest,",None (or less than $201)
9,W. Mitt Romney 1996 Charitable Remainder Trust,TrustGeneral Trust,Self,,,
9.1,Ropes Wealth Advisors,Brokerage/Managed Account,Self,,,
9.1.1,EGFIX - Edgewood Growth Fund Insti,Mutual FundsMutual Fund,Self,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
9.1.2,VFIAX - Vanguard 500 Index Fd Admiral Shs,Mutual FundsMutual Fund,Self,"$15,001 - $50,000","Excepted Investment Fund,","$1,001 - $2,500"
9.1.3,APHKX - Artisan International Value Fd Insti Shs,Mutual FundsMutual Fund,Self,"$15,001 - $50,000","Excepted Investment Fund,","$201 - $1,000"
9.1.4,WCMIX - WCM Focused International Growth Fund Insti Cl,Mutual FundsMutual Fund,Self,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
9.1.5,DIEMX - Driehaus Emerging Markets Growth Fund Institutio,Mutual FundsMutual Fund,Self,"$1,001 - $15,000","Excepted Investment Fund,","$201 - $1,000"
9.1.6,MWTSX - Metropolitan West Total Return Bond Fd Plan Cl S,Mutual FundsMutual Fund,Self,"$15,001 - $50,000","Excepted Investment Fund,","$1,001 - $2,500"
9.1.7,NCRLX - Neuberger Berman Core Bond Institutional Class,Mutual FundsMutual Fund,Self,"$15,001 - $50,000","Excepted Investment Fund,","$1,001 - $2,500"
9.1.8,"Federated Hermes Treasury(DC, Washington)Type: Money Market Account,",Bank Deposit,Self,"$1,001 - $15,000","Interest,","$201 - $1,000"
9.1.9,APHJX - Artisan International Small-Mid Fund - Instituti,Mutual FundsMutual Fund,Self,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
9.1.10,JHEQX - Jpmorgan Hedged Equity Fund I Class,Mutual FundsMutual Fund,Self,"$1,001 - $15,000","Excepted Investment Fund,","$201 - $1,000"
9.1.11,GQEIX - Gqg Partners US Select Quality Equity Fund Insti,Mutual FundsMutual Fund,Self,"$15,001 - $50,000","Excepted Investment Fund,","$1,001 - $2,500"
9.1.12,QRSIX - Fpa Queens Road Small Cap Value Fund Institution,Mutual FundsMutual Fund,Self,"$1,001 - $15,000","Excepted Investment Fund,","$201 - $1,000"
9.1.13,VSIAX - Vanguard Small-Cap Value Index Fd Admiral,Mutual FundsMutual Fund,Self,"None (or less than $1,001)","Excepted Investment Fund,","$2,501 - $5,000"
9.1.14,VWIAX - Vanguard Wellesley Income Fund Admiral Shares,Mutual FundsMutual Fund,Self,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
9.1.15,CSRIX - Cohen & Steers Institutional Realty Shs Inc,Mutual FundsMutual Fund,Self,"$1,001 - $15,000","Excepted Investment Fund,","$201 - $1,000"
9.1.16,VVIAX - Vanguard Value Index Fd Admiral Shs,Mutual FundsMutual Fund,Self,"$15,001 - $50,000","Excepted Investment Fund,","$201 - $1,000"
9.1.17,"US Treasury Bill dtd 11/3/2022, due 11/2/2023Rate/Coupon: None  Matures: None",Government SecuritiesUS Treasury/Agency Security,Self,"None (or less than $1,001)","Interest, Capital Gains,","$201 - $1,000"
9.1.18,"US Treasury Note dtd 4/30/2022, due 4/30/2024Rate/Coupon: None  Matures: None",Government SecuritiesUS Treasury/Agency Security,Self,"$15,001 - $50,000","Interest,","$201 - $1,000"
9.1.19,"US Treasury Note dtd 5/31/2023, due 5/31/25Rate/Coupon: None  Matures: None",Government SecuritiesUS Treasury/Agency Security,Self,"$1,001 - $15,000","Interest,",None (or less than $201)
9.1.20,"US Treasury Note dtd 3/15/2023, due 3/15/26Rate/Coupon: None  Matures: None",Government SecuritiesUS Treasury/Agency Security,Self,"$1,001 - $15,000","Interest,",None (or less than $201)
10,"Vantage 2 LLCCompany: Vantage 2 LLC (Moorpark, CA) Description: Horses/Horse Breeding",Business EntityLimited Liability Company (LLC),Spouse,"$100,001 - $250,000","None,","$201 - $1,000"
11,"Rob Rom LLCCompany: Rob Rom LLC (Moorpark, CA) Description: Horses/Horse Breeding",Business EntityLimited Liability Company (LLC),Spouse,"$15,001 - $50,000","None,",None (or less than $201)
12,Bain IRA,Retirement PlansIRA,Self,,,
12.1,"Brookside Capital Partners FundDescription: Hedge Fund (Boston, MA)",Investment FundHedge Fund,Self,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
12.2,"Prospect Harbor Credit Partners Description: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Self,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
12.3,"Sankaty High Yield Asset Grantor TrustDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Self,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
12.4,"Sankaty High Yield Partners II Grantor TrustDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Self,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
12.5,"Sankaty Credit Opportunities II Description: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Self,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
12.6,"Sankaty Credit Opportunities IIIDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Self,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
12.7,"Sankaty Credit Opportunities IVDescription: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Self,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
12.8,"111 Capital Grantor Trust Description: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Self,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
12.9,"BCIP Trust Associates III Description: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Self,"$500,001 - $1,000,000","Excepted Investment Fund,","$5,001 - $15,000"
12.10,"Sankaty Special Situations I Grantor Trust Description: Private Equity (Boston, MA)",Investment FundPrivate Equity Fund,Self,"None (or less than $1,001)","Excepted Investment Fund,",None (or less than $201)
13,Life Insurance Trust FBO WIllard Mitt Romney,TrustGeneral Trust,Self,,,
13.1,MET - Metlife Inc,Corporate SecuritiesStock,Self,"$50,001 - $100,000","Dividends,","$1,001 - $2,500"
13.2,BHF - Brighthouse Financial Inc,Corporate SecuritiesStock,Self,"$1,001 - $15,000","None,",None (or less than $201)
