18,BLK - Blackrock Inc,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$1,001 - $2,500"
19,CSX - CSX Corp,Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,","$201 - $1,000"
20,CAT - Caterpillar Inc,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
21,CVX - Chevron Corp,Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,","$1,001 - $2,500"
22,KO - Coca-Cola Company,Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,","$1,001 - $2,500"
23,CSEIX - Cohen & Steers Real Estate Securities Fund Inc.,Mutual FundsMutual Fund,Joint,"$500,001 - $1,000,000","Dividends,","$5,001 - $15,000"
24,CMCSA - Comcast Corp A,Corporate SecuritiesStock,Joint,"None (or less than $1,001)","Dividends,","$201 - $1,000"
25,COP - ConocoPhillips Common Stock,Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,","$1,001 - $2,500"
26,STZ - Constellation Brands Inc,Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,","$201 - $1,000"
27,COST - Costco Wholesale Corporation - Common Stock,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$1,001 - $2,500"
28,DHR - Danaher Corporation Common Stock,Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,",None (or less than $201)
29,DE - Deere & Company Common Stock,Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,","$201 - $1,000"
30,EMR - Emerson Electric Company,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
31,FIMKX - Fidelity Advisor Emerging Markets Fund,Mutual FundsMutual Fund,Joint,"$500,001 - $1,000,000","Dividends,","$5,001 - $15,000"
32,GS - Goldman Sachs Group,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$1,001 - $2,500"
33,GICIX - Goldman Sachs Intl Small Cap Insights Fd Inst,Mutual FundsMutual Fund,Joint,"$1,000,001 - $5,000,000","Dividends,","$50,001 - $100,000"
34,AGTHX - The Growth Fund of America Class A Shares,Mutual FundsMutual Fund,Joint,"$1,000,001 - $5,000,000","Dividends,","$5,001 - $15,000"
35,HLT - Hilton Worldwide Holdings Inc. Common Stock,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,",None (or less than $201)
36,"HD - Home Depot, Inc. (The) Common Stock",Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$1,001 - $2,500"
37,HON - Honeywell International Inc,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$1,001 - $2,500"
38,ICE - Intercontinental Exchange Inc. Common Stock,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
39,EZU - iShares MSCI Eurozone ETF,Mutual FundsMutual Fund,Joint,"$500,001 - $1,000,000","Dividends,","$15,001 - $50,000"
40,IWB - iShares Russell 1000 ETF,Mutual FundsMutual Fund,Joint,"$500,001 - $1,000,000","Dividends,","$5,001 - $15,000"
41,IJR - iShares Core S&P Small-Cap,Mutual FundsMutual Fund,Joint,"$500,001 - $1,000,000","Dividends,","$15,001 - $50,000"
42,IEFA - EAFE Ishares Core MSCI ETF,Mutual FundsMutual Fund,Joint,"$1,000,001 - $5,000,000","Dividends,","$100,001 - $1,000,000"
43,IEMG - iShares Core MSCI Emerging Markets ETF,Mutual FundsMutual Fund,Joint,"$1,000,001 - $5,000,000","Dividends,","$50,001 - $100,000"
44,JPM - JP Morgan Chase & Company,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$1,001 - $2,500"
45,KLAC - KLA Corporation  - Common Stock,Corporate SecuritiesStock,Joint,"$100,001 - $250,000","Dividends,","$1,001 - $2,500"
46,LLY - Eli Lilly and Company Common Stock,Corporate SecuritiesStock,Joint,"$100,001 - $250,000","Dividends,","$201 - $1,000"
47,MA - Mastercard Incorporated Common Stock,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
48,MSFT - Microsoft Corporation - Common Stock,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
49,NVDA - Nvidia Corp,Corporate SecuritiesStock,Joint,"$100,001 - $250,000","Dividends,",None (or less than $201)
50,PCLPX - Pimco Commoditiesplus Strategy Fund Class I-2,Mutual FundsMutual Fund,Joint,"$250,001 - $500,000","Dividends,","$15,001 - $50,000"
51,PG - Procter & Gamble Company,Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,","$1,001 - $2,500"
52,RTX - RTX Corporation Common Stock,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$1,001 - $2,500"
53,TRBCX - T. Rowe Price Blue Chip Growth Fund Inc.,Mutual FundsMutual Fund,Joint,"$1,000,001 - $5,000,000","Capital Gains,","$100,001 - $1,000,000"
54,SPGI - S&P Global Inc,Mutual FundsMutual Fund,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
55,MDY - SPDR S&P MidCap 400 ETF Trust,Mutual FundsMutual Fund,Joint,"$500,001 - $1,000,000","Dividends,","$5,001 - $15,000"
56,SHW - Sherwin-Williams Company,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
57,SBUX - Starbucks Corporation - Common Stock,Corporate SecuritiesStock,Joint,"None (or less than $1,001)","Dividends,","$201 - $1,000"
58,TMUS - T-Mobile US,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
59,TXN - Texas Instruments Incorporated - Common Stock,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$1,001 - $2,500"
60,TMO - Thermo Fisher Scientific Inc,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,",None (or less than $201)
61,UNP - Union Pacific Corp,Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,","$1,001 - $2,500"
62,UNH - Unitedhealth Group Inc,Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,","$201 - $1,000"
63,VLO - Valero Energy Corp,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$2,501 - $5,000"
64,VAW - Vanguard Materials ETF,Mutual FundsMutual Fund,Joint,"$100,001 - $250,000","Dividends,","$1,001 - $2,500"
65,VPU - Vanguard Utilities ETF,Mutual FundsMutual Fund,Joint,"$50,001 - $100,000","Dividends,","$1,001 - $2,500"
66,VNQ - Vanguard Real Estate ETF,Mutual FundsMutual Fund,Joint,"$500,001 - $1,000,000","Dividends,","$15,001 - $50,000"
67,VO - Vanguard Mid-Cap ETF,Mutual FundsMutual Fund,Joint,"$1,000,001 - $5,000,000","Dividends,","$15,001 - $50,000"
68,V - Visa Inc,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
69,ZTS - Zoetis Inc Cl A,Corporate SecuritiesStock,Joint,"$15,001 - $50,000","Dividends,","$201 - $1,000"
70,PFFD - Global X U.S. Preferred ETF,Mutual FundsMutual Fund,Joint,"None (or less than $1,001)","None,",None (or less than $201)
71,DGQMM - Dreyfus Government Cash Management Wealth Shares,Mutual FundsMutual Fund,Joint,"$15,001 - $50,000","Dividends,","$5,001 - $15,000"
72,FT Cap Strgth Opp 26 RE,Mutual FundsMutual Fund,Spouse,"None (or less than $1,001)","Dividends,",None (or less than $201)
73,FT TGT Div Dbl 1Q23 RE,Mutual FundsMutual Fund,Joint,"None (or less than $1,001)","Dividends,","$201 - $1,000"
74,"OKE - ONEOK, Inc. Common Stock",Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$1,001 - $2,500"
75,JPM Liquid Assets Money Market Premier,Mutual FundsMutual Fund,Spouse,"None (or less than $1,001)","Dividends,","$201 - $1,000"
76,CTVA - Corteva Inc,Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","Dividends,",None (or less than $201)
77,FT S&P TGT 25 2Q23 Fere,Mutual FundsMutual Fund,Spouse,"None (or less than $1,001)","Dividends,","$201 - $1,000"
78,FT Cap Strgth Opp 28Fere,Mutual FundsMutual Fund,Spouse,"None (or less than $1,001)","Dividends,","$201 - $1,000"
79,FCFS - Firstcash Holdings Inc,Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","Dividends,",None (or less than $201)
80,HUBB - Hubbell Inc Common Stock,Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","Dividends,",None (or less than $201)
81,Cavanal Hill Govt Sec Mmkt,Mutual FundsMutual Fund,Self,"$15,001 - $50,000","Dividends,","$2,501 - $5,000"
82,"AZO - AutoZone, Inc. Common Stock",Corporate SecuritiesStock,Joint,"$50,001 - $100,000","None,",None (or less than $201)
83,BRK.B - Berkshire Hathaway Cl B,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","None,",None (or less than $201)
84,BSX - Boston Scientific Corporation Common Stock,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","None,",None (or less than $201)
85,CMG - Chipotle Mexican Grill,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","None,",None (or less than $201)
86,EW - Edwards Lifesciences Corporation Common Stock,Corporate SecuritiesStock,Joint,"None (or less than $1,001)","None,",None (or less than $201)
87,"META - Meta Platforms, Inc. - Class A Common Stock",Corporate SecuritiesStock,Joint,"$100,001 - $250,000","Dividends,","$201 - $1,000"
88,"FI - Fiserv, Inc. Common Stock",Corporate SecuritiesStock,Joint,"$50,001 - $100,000","None,",None (or less than $201)
89,LRCX - Lam Research Corporation - Common Stock,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
90,"PANW - Palo Alto Networks, Inc. - Common Stock",Corporate SecuritiesStock,Joint,"$50,001 - $100,000","None,",None (or less than $201)
91,"PEP - PepsiCo, Inc. - Common Stock",Corporate SecuritiesStock,Joint,"None (or less than $1,001)","Dividends,","$1,001 - $2,500"
92,CRM - Salesforce Inc,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
93,ADBE - Adobe Inc. - Common Stock,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","None,",None (or less than $201)
94,"AMD - Advanced Micro Devices, Inc. - Common Stock",Corporate SecuritiesStock,Joint,"$50,001 - $100,000","None,",None (or less than $201)
95,GOOGL - Alphabet Inc. - Class A Common Stock,Corporate SecuritiesStock,Joint,"$50,001 - $100,000","Dividends,","$201 - $1,000"
96,AMZN - Amazon.com Inc,Corporate SecuritiesStock,Joint,"$100,001 - $250,000","None,",None (or less than $201)
97,FVADX - Franklin Value Fund Advisor Class,Mutual FundsMutual Fund,Joint,"$500,001 - $1,000,000","Dividends, Capital Gains,","$15,001 - $50,000"
98,Johnston Cnty NC Go Ref BDSRate/Coupon: 5.0%  Matures: 02/01/24,Government SecuritiesMunicipal Security,Joint,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
99,Central Weber Utah SWR Impt Dist SWR Rev BDSRate/Coupon: 5.0%  Matures: 03/01/24,Government SecuritiesMunicipal Security,Joint,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
100,New Mexico Fin Auth St Transn Rev Ref BDSRate/Coupon: 5.0%  Matures: 06/15/24,Government SecuritiesMunicipal Security,Joint,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
101,Austin Tex Pub Impt Ref BDSRate/Coupon: 5.0%  Matures: 09/01/24,Government SecuritiesMunicipal Security,Joint,"None (or less than $1,001)","Interest,","$2,501 - $5,000"
102,Lucas Cnty Ohio Ltd Tax Var Purp Impt Go BD Antic NTSRate/Coupon: 4.375%  Matures: 10/11/24,Government SecuritiesMunicipal Security,Joint,"None (or less than $1,001)","Interest,","$2,501 - $5,000"
103,Upton Cnty Tex Tax Tax NTS 2023Rate/Coupon: 5.0%  Matures: 02/15/25,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,","$2,501 - $5,000"
104,Pocono Mtn PA Sch Dist Go NTSRate/Coupon: 4.5%  Matures: 10/01/26,Government SecuritiesMunicipal Security,Joint,"None (or less than $1,001)","Interest,","$2,501 - $5,000"
105,Alamogordo N Mex Mun Sch Dist No 001 Go BDSRate/Coupon: 5.0%  Matures: 08/01/27,Government SecuritiesMunicipal Security,Joint,"$15,001 - $50,000","Interest,","$1,001 - $2,500"
106,Kaukauna Wis Antic NTS 2023BRate/Coupon: 5.0%  Matures: 06/01/28,Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000","Interest,","$1,001 - $2,500"
107,Waxahachie Tex Indpt Sch Dist Ultd Tax Ref BDSRate/Coupon: 4.0%  Matures: 08/15/34,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,","$2,501 - $5,000"
108,Texas St GO Mobility FD BDSRate/Coupon: 4.0%  Matures: 10/01/34,Government SecuritiesMunicipal Security,Joint,"None (or less than $1,001)","Interest,","$2,501 - $5,000"
109,Clear Creek Tex Indpt Sch Dist Unltd Tax Ref BDSRate/Coupon: 5.0%  Matures: 02/15/38,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,","$2,501 - $5,000"
110,Macomb Inter Sch Dist Mich Unltd Tax Go Bldg Site BDSRate/Coupon: 5.0%  Matures: 05/01/38,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,","$2,501 - $5,000"
111,Nevada St Ltd Tax Go Cap Impt BDSRate/Coupon: 5.0%  Matures: 05/01/38,Government SecuritiesMunicipal Security,Joint,"$100,001 - $250,000","Interest,","$2,501 - $5,000"
112,IPS Multi-Sch Bldg Corp Ind Unltd Advalorem Ppty TaxRate/Coupon: 5.0%  Matures: 07/15/38,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,","$2,501 - $5,000"
113,Austin Tex CTFS Oblig Rate/Coupon: 5.0%  Matures: 09/01/38,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,","$2,501 - $5,000"
114,Fort Lauderdale Fla Wtr & Swr Rev BDSRate/Coupon: 5.0%  Matures: 09/01/38,Government SecuritiesMunicipal Security,Joint,"$100,001 - $250,000","Interest,","$2,501 - $5,000"
115,Seattle Wash Drain & Wastewater Rev Ref Rev BDSRate/Coupon: 4.0%  Matures: 05/01/39,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,","$2,501 - $5,000"
116,New York NY City Mun Wtr Fin Auth Wtr & Swr Sys RevRate/Coupon: 5.0%  Matures: 06/15/39,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,","$2,501 - $5,000"
117,Cook Cnty Ill Cmnty Cons Sch Dist No 015 Palatine Go BDSRate/Coupon: 5.25%  Matures: 12/15/39,Government SecuritiesMunicipal Security,Joint,"$50,001 - $100,000","Interest,","$5,001 - $15,000"
118,First Trust Capital Strength Opportunity 26,Mutual FundsMutual Fund,Self,"None (or less than $1,001)","None,",None (or less than $201)
119,First Trust Target Dividend Double Play 1Q23 MO RE,Mutual FundsMutual Fund,Self,"None (or less than $1,001)","None,",None (or less than $201)
120,First Trust S&P Dividends Aristocrats Target 25,Mutual FundsMutual Fund,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
121,"NKE - Nike, Inc. Common Stock",Corporate SecuritiesStock,Joint,"None (or less than $1,001)","Dividends,","$201 - $1,000"
122,"CELH - Celsius Holdings, Inc. - Common Stock",Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
123,"EXLS - ExlService Holdings, Inc. - Common Stock",Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
124,FN - Fabrinet,Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
125,"FCFS - FirstCash Holdings, Inc. - Common Stock",Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
126,"INST - Instructure Holdings, Inc. Common Stock",Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
127,PODD - Insulet Corporation - Common Stock,Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
128,"PYPL - PayPal Holdings, Inc. - Common Stock",Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
129,SHOP - Shopify Inc,Corporate SecuritiesStock,Spouse,"None (or less than $1,001)","None,",None (or less than $201)
130,"Citizens BanksharesCompany: Citizens Bankshares Inc (Edmond, OK) Description: Banking",Corporate SecuritiesNon-Public Stock,Self,"$100,001 - $250,000","None,",None (or less than $201)
131,Humphreys Fund I REIT,Mutual FundsMutual Fund,Self,"$100,001 - $250,000","Excepted Investment Fund,","$5,001 - $15,000"
132,Cleveland Cnty OK Eductnl Facs RevRate/Coupon: 5.0%  Matures: 06/01/32,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$2,501 - $5,000"
133,Oklahoma Dev Fin Auth Lease RevRate/Coupon: 5.0%  Matures: 12/01/29,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
134,Oklahoma St Dev Fin Auth Hlths RevRate/Coupon: 5.0%  Matures: 08/15/31,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$5,001 - $15,000"
135,Oklahoma St Turnpike Auth RevRate/Coupon: 5.0%  Matures: 01/01/25,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
136,Purcell OK Public Wks Auth Sal RevRate/Coupon: 5.0%  Matures: 03/01/30,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
137,Tulsa Cnty OK Indl Auth Eductn RevRate/Coupon: 5.0%  Matures: 09/01/27,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
138,Univ OK RevRate/Coupon: 5.0%  Matures: 07/01/28,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,","$1,001 - $2,500"
139,"Mullin Realty LLCCompany: Mullin Realty LLC (Englewood, FL) Description: Investment Property",Business EntityLimited Liability Company (LLC),Joint,,,
139.1,"Florida Investment PropertyDescription: Investment property (Englewood, FL)",Real EstateResidential,Joint,"None (or less than $1,001)","Capital Gains,","$100,001 - $1,000,000"
139.2,"Washington DC Investment PropertyDescription: Investment property (Washington, DC)",Real EstateResidential,Joint,"$1,000,001 - $5,000,000","None,",None (or less than $201)
139.3,"Bixby Investment PropertyDescription: Bixby Investment Property (Bixby, OK)",Real EstateResidential,Joint,"$500,001 - $1,000,000","None,",None (or less than $201)
140,"LPL Financial(San Diego, CA)Type: Brokerage Sweep Account,",Bank Deposit,Spouse,"$100,001 - $250,000","Interest,","$201 - $1,000"
141,"LPL Financial(San Diego, CA)Type: Brokerage Sweep Account,",Bank Deposit,Self,"$100,001 - $250,000","Interest,","$201 - $1,000"
142,"Northwestern Mutual FDIC Insured(Milwaukee, WI)Type: Brokerage Sweep Account,",Bank Deposit,Joint,"$250,001 - $500,000","Interest,","$5,001 - $15,000"
143,"Northwestern Mutual FDIC Insured(Milwaukee, WI)Type: Brokerage Sweep Account,",Bank Deposit,Joint,"$100,001 - $250,000","Interest,","$1,001 - $2,500"
144,Oklahoma St Dev Fin Auth Hlths REVRate/Coupon: .41  Matures: 08/15/31,Government SecuritiesMunicipal Security,Self,"None (or less than $1,001)","Interest,",None (or less than $201)
145,"LPL Financial(San Diego, CA)Type: Brokerage Sweep Account,",Bank Deposit,Spouse,"$15,001 - $50,000","Interest,","$201 - $1,000"
146,"LPL Financial(San Diego, CA)Type: Brokerage Sweep Account,",Bank Deposit,Self,"$15,001 - $50,000","Interest,","$201 - $1,000"
147,"TC4 Investment LLCCompany: TC4 Investment LLC (Pryor, OK) Description: Investment Property",Business EntityLimited Liability Company (LLC),Spouse,,,
147.1,"Oklahoma Investment PropertyDescription: Rental Property (Pryor, OK)",Real EstateResidential,Spouse,"$250,001 - $500,000","None,",None (or less than $201)
148,"Mullin Properties West Division LLCCompany: Mullin Properties West Division LLC (Moore, OK) Description: Rental Real Estate",Business EntityLimited Liability Company (LLC),Self,,,
148.1,"Property 1Description: Rental Property (Moore, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,","$15,001 - $50,000"
148.2,"Property 2Description: Rental Property (Norman, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,","$1,001 - $2,500"
148.3,"Property 3Description: Rental Property (Oklahoma City, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,","$1,001 - $2,500"
148.4,"Property 4Description: Rental Property (Westville, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,",None (or less than $201)
148.5,"Property 5Description: Rental Property (Moore, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,","$201 - $1,000"
148.6,"Property 6Description: Rental Property (Moore, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,","$1,001 - $2,500"
148.7,"Property 7Description: Rental Property (Moore, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,","$201 - $1,000"
148.8,"Property 8Description: Rental Property (Oklahoma City, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,",None (or less than $201)
148.9,"Property 9Description: Rental Property (Versailles, MO)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,",None (or less than $201)
148.10,"Property 10Description: Rental Property (Wanette, OK)",Real EstateResidential,Self,"$250,001 - $500,000","Rent/Royalties,",None (or less than $201)
148.11,"Property 11Description: Rental Property (Moore, OK)",Real EstateResidential,Self,"$100,001 - $250,000","Rent/Royalties,","$1,001 - $2,500"
