4.14,TI Acc Americ EurPc Gr T1 - SUNY Targeted Allocation Retirement Series-Lifecycle 2020,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
4.15,TI Acc Vang Inst lx Pl T1 - SUNY Targeted Allocation Retirement Series-Lifecycle 2020,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
4.16,TI Acc Vang TtlntBd lx T1 - SUNY Targeted Allocation Retirement Series-Lifecycle 2020,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
5,Pensco Trust Company IRA,Retirement PlansIRA,Self,,,
5.1,"Pensco Trust Company(San Francisco, CA)Type: IRA Cash Accounts,",Bank Deposit,Self,"$1,001 - $15,000","None,",None (or less than $201)
6,Pensco Trust Company IRA,Retirement PlansIRA,Spouse,,,
6.1,"Pensco Trust Company(San Francisco, CA)Type: IRA Cash Accounts,",Bank Deposit,Spouse,"$1,001 - $15,000","None,",None (or less than $201)
7,City University of New York Tax Deferred Annuity Plan,Retirement PlansDefined Contribution Pension Plan,Spouse,,,
7.1,TIAA TraditionalProvider: TIAA-CREF,AnnuityFixed,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
7.2,TI Acc Nuv Lg Cp Vl lx T1Filer comment:  Fund name changed.  Previously reported as TIAA Acc Lg-Cap Val lx T1,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.3,TI Acc Nuv Sm Cp Bl lx T1Filer comment:  Fund name changed.  Previously reported as TIAA Acc Sm-Cap Bl lx T1,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.4,TI Acc Americ WaMu Inv T1Filer comment:  Fund name changed.  Previously reported as TIAA Acc-AF WaMu Inv T1,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.5,TI Acc Americ EuroPac Gr T1Filer comment:  Fund name changed. Previously reported as TIAA Acc AF EuroPac Gr T1,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.6,QREARX - TIAA Real Estate Account,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.7,QCBMIX - CREF Bond Market Account - R3,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.8,CREF Inf-Linked Bond R3,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.9,TI Acc WstAst Cr Pl Bd T1Filer comment:  Fund name changed.  Previously reported as TIAA Acc-WAM Cr Pl Bd T1,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
7.10,QCSCIX-CREF Social Choice Account - R3,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000","Excepted Investment Fund,",None (or less than $201)
8,New York Public Library TDA Plan,Retirement PlansDefined Contribution Pension Plan,Spouse,,,
8.1,TIAA TraditionalProvider: TIAA-CREF,AnnuityFixed,Spouse,"$100,001 - $250,000","Excepted Investment Fund,",None (or less than $201)
8.2,QCGRPX-CREF Growth Account - R2,Mutual FundsMutual Fund,Spouse,"$50,001 - $100,000","Excepted Investment Fund,",None (or less than $201)
8.3,Nuveen Intl Eq-RtmtFiler comment:  Fund name changed.  Previously reported as T-C Intl Eq-Rtmt.,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.4,Nuveen Lg-Cap Val-RtmtFiler comment:  Fund name changed.  Previously reported as T-C Lg-Cap Val-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.5,Nuveen Mid Cap Val RtmtFiler comment:  Fund name changed.  Previously reported as T-C Mid-Cap Val-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.6,Nuveen Lg-Cap Val Idx-RtmtFiler comment:  Fund name changed.  Previously reported as T-C Lg-Cap Val Idx-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.7,Nuv Qnt Sm-Cap Eq-RtmtFiler comment:  Fund name changed.  Previously reported as T-C Sm-Cap Eq-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.8,Nuveen Em Mrkts Eq RtmtFiler comment:  Fund name changed.  Previously reported as T-C Emrg Mrkts Eq- Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.9,QREARX - TIAA Real Estate Account,Mutual FundsMutual Fund,Spouse,"$50,001 - $100,000","Excepted Investment Fund,",None (or less than $201)
8.10,Nuveen High-Yield-RtmtFiler comment:  Fund name changed.  Previously reported as T-C High-Yield-Rtmt,Mutual FundsMutual Fund,Spouse,"$50,001 - $100,000","Excepted Investment Fund,",None (or less than $201)
8.11,Nuveen Short-Term Bond-RtmtFiler comment:  Fund name changed.  Previously reported as T-C Short-Term Bond-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.12,Nuveen Infl Link Bd RtmtFiler comment:  Fund name changed.  Previously reported as T-C Infl-Lnkd Bond-Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
8.13,Nuveen Core Bond RtmtFiler comment:  Fund name changed.  Previously reported as T-C Bond-Rtmt,Mutual FundsMutual Fund,Spouse,"$50,001 - $100,000","Excepted Investment Fund,",None (or less than $201)
8.14,Nuveen Core Imp Bond RtmtFiler comment:  Fund name changed.  Previously reported as T-C Core Impact Bond- Rtmt,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000","Excepted Investment Fund,",None (or less than $201)
9,"Citibank(New York, NY)Type: Certificate of Deposit, Savings,",Bank Deposit,Joint,"$15,001 - $50,000","None,",None (or less than $201)
10,"NEH 3 LLCCompany: NEH 3 LLC (Brooklyn, NY) Description: Writer Filer comment:  Entity established to receive income from book pursuant to agreement listed on Part 9, line 2.",Business EntityLimited Liability Company (LLC),Spouse,"$15,001 - $50,000","Other, (Ordinary Business Income)","Other $15,001.00"
11,"NEH 3 LLCCompany: NEH 3 LLC (Brooklyn, NY) Description: Writer Filer comment:  Entity established to receive income from book pursuant to agreement listed on Part 9, line 2.",Business EntityLimited Liability Company (LLC),Self,"$15,001 - $50,000","Other, (Ordinary Business Income)","Other $15,001.00"
12,"TIAA Brokerage DGVMM - Dreyfus Govt Cash Mgmt Investor Shs(Charlotte, NC)Type: Money Market Account,",Bank Deposit,Joint,"$50,001 - $100,000","Interest,","$201 - $1,000"
